order_id,order_date,ship_date,platform,category,product_name,unit_price,quantity,gross_sales,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag
443,2024-02-23,2025-01-05,Blibli,Home Living,Storage Box,484547,4,1938188,Normal Day,16.97602474864656,0.0,0,20000,1938188,Credit Card,New,Yogyakarta,In Stock,Delivered,3.0,No
1081,2024-02-29,2024-06-19,Blibli,Electronics,Power Bank,1044771,1,1044771,Flash Sale,10.0,10.0,104477,20000,940294,Virtual Account,New,Yogyakarta,In Stock,Completed,5.0,N
1132,2024-05-13,2024-05-17,Lazada,Fashion,Men T-Shirt,151315,3,453945,Normal Day,16.97602474864656,0.0,0,18000,453945,Credit Card,New,Semarang,In Stock,Completed,5.0,N
178,2024-06-08,2024-06-19,Tiktok Shop,Beauty,Face Wash,34178,3,102534,Payday Sale,15.0,15.0,15380,12000,87154,Bank Transfer,Returning,Medan,Low Stock,Delivered,4.2484316185696365,N
1305,2024-02-23,2024-06-19,Lazada,Fashion,Women Dress,258935,2,517870,Normal Day,16.97602474864656,0.0,0,12000,517870,E-Wallet,Vip,Bandung,In Stock,Completed,5.0,No
1920,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,623105,1,623105,Payday Sale,15.0,15.0,93466,9000,529639,Credit Card,Returning,Medan,Preorder,Delivered,4.0,N
1432,2024-02-23,2024-06-19,Tokopedia,Home Living,Rice Cooker,262989,1,262989,Normal Day,16.97602474864656,0.0,0,9000,262989,COD,New,Jakarta,In Stock,Shipped,4.2484316185696365,Normal
458,2024-04-20,2024-04-21,Tiktok Shop,Fashion,Hoodie,198270,1,198270,Flash Sale,10.0,10.0,19827,25000,178443,Credit Card,Vip,Yogyakarta,In Stock,Delivered,5.0,Yes
55,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,471574,1,471574,Normal Day,16.97602474864656,0.0,0,12000,471574,Bank Transfer,New,Yogyakarta,In Stock,Shipped,4.2484316185696365,No
1651,2024-02-18,2024-06-19,Tiktok Shop,Home Living,Vacuum Cleaner,512542,5,2562710,Flash Sale,10.0,10.0,256271,18000,2306439,Virtual Account,New,Medan,In Stock,Delivered,5.0,No
644,2024-02-23,2024-06-19,Blibli,Home Living,Storage Box,290068,2,580136,Normal Day,16.97602474864656,11.237700673226307,0,25000,0,Bank Transfer,Returning,Makassar,In Stock,Cancelled,4.2484316185696365,No
678,2024-02-23,2024-06-19,Tokopedia,Sports,Running Shoes,183523,1,183523,Normal Day,16.97602474864656,0.0,0,18000,183523,Bank Transfer,New,Yogyakarta,In Stock,Delivered,3.0,No
222,2024-02-23,2024-02-20,Tokopedia,Sports,Yoga Mat,350401,1,350401,Normal Day,16.97602474864656,0.0,0,12000,350401,COD,Returning,Bekasi,Preorder,Delivered,3.0,Normal
114,2024-02-23,2024-06-19,Shopee,Home Living,Blender,557923,1,557923,Normal Day,16.97602474864656,0.0,0,18000,557923,Bank Transfer,New,Bekasi,In Stock,Completed,5.0,N
1759,2024-02-23,2024-07-10,Tiktok Shop,Electronics,Power Bank,389008,3,1167024,Payday Sale,15.0,15.0,175054,9000,991970,Virtual Account,Returning,Medan,In Stock,Completed,5.0,N
175,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,100782,1,100782,Flash Sale,10.0,10.0,10078,18000,90704,E-Wallet,Returning,Yogyakarta,In Stock,Delivered,3.0,Normal
590,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,68261,3,204783,Flash Sale,10.0,10.0,20478,25000,184305,Credit Card,Vip,Bandung,In Stock,Delivered,5.0,Yes
19,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,182235,4,728940,Normal Day,16.97602474864656,0.0,0,12000,728940,Credit Card,New,Semarang,Preorder,Delivered,4.0,No
424,2024-02-23,2024-06-19,Lazada,Home Living,Blender,587344,2,1174688,Normal Day,16.97602474864656,0.0,0,0,1174688,Virtual Account,Returning,Jakarta,In Stock,Delivered,5.0,Normal
1365,2024-02-23,2024-06-19,Shopee,Sports,Skipping Rope,351555,3,1054665,Mega Campaign,20.0,20.0,210933,9000,843732,E-Wallet,Returning,Surabaya,In Stock,Delivered,4.0,No
286,2024-02-23,2024-06-19,Tokopedia,Fashion,Hoodie,329168,5,1645840,Normal Day,16.97602474864656,0.0,0,20000,1645840,COD,New,Surabaya,Preorder,Delivered,4.0,Normal
1615,2024-02-13,2024-02-20,Blibli,Beauty,Body Lotion,72359,2,144718,Flash Sale,10.0,10.0,14472,9000,130246,Credit Card,Returning,Makassar,In Stock,Shipped,4.2484316185696365,No
1174,2024-02-23,2024-04-20,Shopee,Beauty,Lip Tint,65505,4,262020,Mega Campaign,20.0,20.0,52404,15000,209616,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,Priority
723,2024-02-23,2024-06-19,Blibli,Beauty,Lip Tint,126432,1,126432,Payday Sale,15.0,15.0,18965,20000,107467,COD,Vip,Medan,In Stock,Delivered,3.0,Priority
1318,2024-04-28,2024-06-19,Blibli,Home Living,Blender,717946,3,2153838,Payday Sale,15.0,15.0,323076,20000,1830762,E-Wallet,Returning,Bekasi,In Stock,Shipped,4.2484316185696365,No
215,2024-06-19,2024-06-19,Tokopedia,Fashion,Sneakers,74942,1,74942,Normal Day,16.97602474864656,0.0,0,25000,74942,Virtual Account,Returning,Bekasi,In Stock,Completed,5.0,Normal
833,2024-08-25,2024-08-27,Blibli,Home Living,Storage Box,929959,1,929959,Flash Sale,10.0,10.0,92996,25000,836963,E-Wallet,New,Bekasi,In Stock,Delivered,4.0,Normal
1827,2024-02-23,2024-06-19,Shopee,Beauty,Lip Tint,293858,3,881574,Payday Sale,15.0,15.0,132236,20000,749338,E-Wallet,Returning,Bekasi,In Stock,Delivered,5.0,Normal
327,2024-02-23,2024-10-19,Tokopedia,Beauty,Body Lotion,139189,2,278378,Flash Sale,10.0,10.0,27838,25000,250540,Virtual Account,Returning,Surabaya,In Stock,Completed,5.0,N
561,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Skincare Serum,85766,8,686128,Normal Day,16.97602474864656,0.0,0,20000,686128,Bank Transfer,Returning,Yogyakarta,Low Stock,Delivered,4.2484316185696365,N
701,2024-02-23,2024-06-19,Shopee,Beauty,Face Wash,238820,5,1194100,Mega Campaign,20.0,20.0,238820,20000,0,Credit Card,New,Yogyakarta,Preorder,Batal,4.2484316185696365,Yes
766,2024-02-23,2024-06-19,Shopee,Sports,Dumbbell 5Kg,273517,6,1641102,Normal Day,16.97602474864656,0.0,0,0,1641102,Virtual Account,Returning,Yogyakarta,In Stock,Delivered,4.0,No
342,2024-08-20,2024-06-19,Tiktok Shop,Sports,Cycling Gloves,276706,1,276706,Mega Campaign,20.0,20.0,55341,9000,221365,COD,New,Bekasi,In Stock,Delivered,5.0,Yes
148,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,334142,4,1336568,Normal Day,16.97602474864656,0.0,0,0,1336568,Credit Card,New,Surabaya,In Stock,Delivered,5.0,N
1325,2024-02-23,2024-06-19,Shopee,Beauty,Sunscreen,118485,8,947880,Normal Day,16.97602474864656,0.0,0,9000,0,Credit Card,New,Surabaya,In Stock,Cancel,4.2484316185696365,Normal
361,2024-01-24,2024-06-19,Lazada,Sports,Dumbbell 5Kg,188097,8,1504776,Flash Sale,10.0,10.0,150478,25000,1354298,E-Wallet,Vip,Surabaya,In Stock,Delivered,5.0,Yes
84,2024-02-23,2024-08-16,Tiktok Shop,Home_Living,Table Lamp,831927,2,1663854,Normal Day,16.97602474864656,0.0,0,15000,1663854,E-Wallet,New,Bekasi,In Stock,Delivered,5.0,N
469,2024-02-23,2024-01-11,Tiktok Shop,Fashion,Hoodie,582729,2,1165458,Payday Sale,15.0,15.0,174819,25000,990639,Credit Card,Returning,Makassar,In Stock,Completed,5.0,No
156,2024-02-23,2024-11-13,Tiktok Shop,Fashion,Hoodie,477723,1,477723,Mega Campaign,20.0,20.0,95545,12000,382178,COD,New,Yogyakarta,Low Stock,Delivered,4.0,Yes
1481,2024-02-23,2024-06-19,Lazada,Sports,Running Shoes,258321,3,774963,Payday Sale,15.0,15.0,116244,12000,658719,E-Wallet,Returning,Yogyakarta,In Stock,Delivered,5.0,N
1360,2024-10-17,2024-06-19,Blibli,Home Living,Blender,440060,4,1760240,Mega Campaign,20.0,11.237700673226307,352048,18000,1408192,Credit Card,New,Bandung,In Stock,Completed,5.0,Priority
1223,2024-02-23,2024-06-19,Shopee,Sports,Yoga Mat,346747,3,1040241,Normal Day,16.97602474864656,0.0,0,12000,1040241,Bank Transfer,Returning,Bekasi,Preorder,On Delivery,4.2484316185696365,N
1657,2024-02-23,2024-01-28,Blibli,Home Living,Table Lamp,1172349,2,2344698,Payday Sale,15.0,15.0,351705,12000,1992993,E-Wallet,Returning,Bekasi,Preorder,Delivered,3.0,Normal
501,2024-02-23,2024-06-19,Lazada,Fashion,Hoodie,197119,2,394238,Payday Sale,15.0,15.0,59136,0,335102,E-Wallet,New,Yogyakarta,In Stock,Delivered,5.0,No
1041,2024-07-20,2024-06-19,Blibli,Home Living,Blender,184374,4,737496,Normal Day,16.97602474864656,0.0,0,9000,737496,Credit Card,New,Bandung,Low Stock,Delivered,5.0,No
529,2024-02-23,2024-06-19,Tiktok Shop,Sports,Cycling Gloves,345110,2,690220,Flash Sale,10.0,10.0,69022,0,621198,COD,Returning,Makassar,In Stock,Completed,5.0,N
347,2024-02-23,2024-09-07,Blibli,Fashion,Jeans,429502,2,859004,Normal Day,16.97602474864656,0.0,0,25000,859004,Bank Transfer,Returning,Medan,In Stock,Delivered,5.0,N
1919,2024-02-23,2024-06-07,Shopee,Fashion,Men T-Shirt,583243,2,1166486,Mega Campaign,20.0,20.0,233297,18000,933189,Credit Card,New,Medan,In Stock,Completed,4.0,Priority
1996,2024-08-06,2024-06-19,Lazada,Beauty,Face Wash,268587,2,537174,Normal Day,16.97602474864656,0.0,0,25000,537174,Bank Transfer,Vip,Jakarta,Low Stock,Delivered,3.0,Y
1103,2024-10-16,2024-06-19,Shopee,Fashion,Men T-Shirt,419497,2,838994,Flash Sale,10.0,10.0,83899,15000,755095,E-Wallet,Returning,Bandung,In Stock,Delivered,4.0,No
1625,2024-02-23,2024-06-19,Lazada,Home Living,Vacuum Cleaner,648232,3,1944696,Payday Sale,15.0,15.0,291704,20000,1652992,COD,Returning,Jakarta,In Stock,Delivered,5.0,N
602,2024-02-23,2024-06-19,Tokopedia,Home Living,Blender,382280,2,764560,Flash Sale,10.0,10.0,76456,9000,688104,COD,New,Surabaya,In Stock,Shipped,4.2484316185696365,Normal
1757,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,923011,2,1846022,Flash Sale,10.0,10.0,184602,12000,1661420,COD,Vip,Semarang,In Stock,Delivered,5.0,Yes
1334,2024-06-02,2024-06-05,Shopee,Fashion,Men T-Shirt,370973,5,1854865,Flash Sale,10.0,10.0,185486,12000,1669379,Credit Card,New,Makassar,In Stock,Delivered,4.0,Normal
1086,2024-01-22,2024-06-19,Tiktok Shop,Sports,Skipping Rope,490779,3,1472337,Normal Day,16.97602474864656,0.0,0,15000,1472337,Credit Card,Returning,Surabaya,Preorder,Completed,5.0,N
1568,2024-07-10,2024-06-19,Tiktok Shop,Home_Living,Blender,414484,5,2072420,Normal Day,16.97602474864656,0.0,0,15000,2072420,Virtual Account,New,Jakarta,In Stock,Completed,5.0,Normal
313,2024-02-23,2024-06-19,Lazada,Home Living,Storage Box,524529,1,524529,Normal Day,16.97602474864656,0.0,0,15000,524529,Bank Transfer,New,Medan,In Stock,Delivered,4.2484316185696365,No
436,2024-02-23,2024-06-19,Blibli,Home Living,Blender,224672,5,1123360,Payday Sale,15.0,15.0,168504,20000,954856,COD,New,Surabaya,In Stock,Delivered,4.0,No
1934,2024-02-23,2024-04-19,Blibli,Beauty,Sunscreen,230152,1,230152,Mega Campaign,20.0,20.0,46030,12000,184122,Virtual Account,Vip,Bandung,In Stock,Delivered,3.0,Y
309,2024-02-23,2024-06-19,Tokopedia,Fashion,Sneakers,213928,1,213928,Flash Sale,10.0,10.0,21393,20000,192535,COD,New,Makassar,Low Stock,Completed,5.0,Normal
431,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,366698,5,1833490,Normal Day,16.97602474864656,0.0,0,0,1833490,Credit Card,New,Bandung,Low Stock,Delivered,5.0,Normal
371,2024-05-03,2024-06-19,Shopee,Electronics,Phone Charger,132105,1,132105,Mega Campaign,20.0,20.0,26421,12000,105684,Virtual Account,Returning,Jakarta,In Stock,Completed,5.0,N
567,2024-11-16,2024-06-19,Tiktok Shop,Electronics,Smartwatch,999725,2,1999450,Payday Sale,15.0,15.0,299918,18000,1699532,COD,New,Medan,In Stock,Completed,4.0,No
182,2024-02-23,2024-06-19,Lazada,Sports,Running Shoes,317880,4,1271520,Normal Day,16.97602474864656,0.0,0,25000,1271520,COD,Returning,Bandung,In Stock,Delivered,5.0,Normal
889,2024-07-05,2024-06-19,Blibli,Electronics,Power Bank,457372,2,914744,Flash Sale,10.0,10.0,91474,0,823270,Bank Transfer,Returning,Medan,Low Stock,Completed,5.0,Normal
622,2024-02-23,2024-06-19,Shopee,Fashion,Women Dress,596584,4,2386336,Flash Sale,10.0,10.0,238634,0,2147702,COD,Returning,Medan,In Stock,Completed,3.0,No
1848,2024-02-23,2024-06-19,Blibli,Electronics,Wireless Earbuds,651233,3,1953699,Normal Day,16.97602474864656,0.0,0,12000,1953699,Virtual Account,Vip,Medan,In Stock,Delivered,4.2484316185696365,Yes
1393,2024-06-02,2024-06-19,Lazada,Home Living,Table Lamp,864414,2,1728828,Mega Campaign,20.0,20.0,345766,18000,1383062,Virtual Account,Returning,Yogyakarta,In Stock,Completed,5.0,Priority
1445,2024-02-23,2024-06-19,Lazada,Beauty,Sunscreen,173837,2,347674,Normal Day,16.97602474864656,0.0,0,18000,347674,Credit Card,Vip,Semarang,In Stock,Delivered,5.0,Priority
1874,2024-02-23,2024-06-09,Tokopedia,Home Living,Rice Cooker,477706,2,955412,Normal Day,16.97602474864656,0.0,0,12000,955412,E-Wallet,Returning,Medan,Preorder,Delivered,5.0,No
924,2024-02-23,2024-01-07,Blibli,Beauty,Lip Tint,80319,3,240957,Mega Campaign,20.0,20.0,48191,25000,192766,COD,Returning,Bandung,In Stock,Delivered,5.0,N
462,2024-02-23,2024-06-19,Shopee,Beauty,Lip Tint,42612,2,85224,Payday Sale,15.0,15.0,12784,15000,0,Bank Transfer,Vip,Semarang,In Stock,Cancelled,4.2484316185696365,Y
1324,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,571036,3,1713108,Payday Sale,15.0,15.0,256966,9000,1456142,Bank Transfer,Returning,Makassar,In Stock,Delivered,5.0,No
378,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,577765,2,1155530,Normal Day,16.97602474864656,11.237700673226307,0,25000,1155530,Virtual Account,Returning,Semarang,In Stock,Delivered,5.0,N
799,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Face Wash,302547,2,605094,Flash Sale,10.0,10.0,60509,20000,544585,Virtual Account,New,Medan,Low Stock,Delivered,4.0,No
1617,2024-02-23,2024-06-19,Blibli,Beauty,Body Lotion,39776,1,39776,Payday Sale,15.0,15.0,5966,25000,33810,Bank Transfer,New,Yogyakarta,In Stock,Delivered,5.0,Normal
127,2024-02-23,2024-06-19,Tokopedia,Beauty,Face Wash,66185,3,198555,Flash Sale,10.0,10.0,19856,12000,178699,Credit Card,Returning,Makassar,In Stock,Completed,3.0,N
1499,2024-07-27,2024-07-31,Tokopedia,Home Living,Table Lamp,554864,4,2219456,Payday Sale,15.0,15.0,332918,9000,1886538,Bank Transfer,Returning,Makassar,In Stock,Delivered,5.0,No
860,2024-02-23,2024-03-03,Shopee,Beauty,Sunscreen,304266,5,1521330,Normal Day,16.97602474864656,0.0,0,18000,1521330,Bank Transfer,New,Jakarta,In Stock,Delivered,5.0,Normal
356,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,221551,1,221551,Normal Day,16.97602474864656,0.0,0,0,221551,Credit Card,Returning,Semarang,In Stock,Completed,4.0,No
1643,2024-02-23,2024-06-19,Tokopedia,Sports,Skipping Rope,466536,3,1399608,Normal Day,16.97602474864656,0.0,0,20000,1399608,COD,New,Bandung,Low Stock,Delivered,4.0,N
683,2024-02-23,2024-06-07,Tiktok Shop,Home Living,Storage Box,482434,3,1447302,Normal Day,16.97602474864656,0.0,0,20000,1447302,E-Wallet,Returning,Bekasi,In Stock,Delivered,5.0,No
941,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,108394,3,325182,Normal Day,16.97602474864656,0.0,0,15000,325182,Bank Transfer,Returning,Bandung,In Stock,Delivered,5.0,Normal
1359,2024-03-18,2024-06-19,Tiktok Shop,Fashion,Women Dress,518672,3,1556016,Payday Sale,15.0,15.0,233402,25000,1322614,Bank Transfer,Vip,Makassar,In Stock,Delivered,4.0,Priority
999,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,124391,2,248782,Normal Day,16.97602474864656,0.0,0,25000,248782,Virtual Account,Returning,Jakarta,In Stock,Delivered,5.0,N
906,2024-02-23,2024-06-19,Shopee,Fashion,Sneakers,242904,5,1214520,Payday Sale,15.0,15.0,182178,12000,0,Virtual Account,Returning,Yogyakarta,In Stock,Cancelled,4.2484316185696365,No
141,2024-02-23,2024-02-18,Blibli,Home Living,Storage Box,69818,6,418908,Normal Day,16.97602474864656,0.0,0,9000,418908,E-Wallet,New,Jakarta,In Stock,Delivered,5.0,No
1361,2024-02-23,2024-06-19,Tokopedia,Sports,Cycling Gloves,679917,2,1359834,Normal Day,16.97602474864656,0.0,0,18000,1359834,Virtual Account,Returning,Medan,In Stock,Delivered,5.0,No
1908,2024-02-23,2024-06-19,Blibli,Electronics,Bluetooth Speaker,275635,2,551270,Mega Campaign,20.0,20.0,110254,0,441016,Virtual Account,Returning,Medan,In Stock,Delivered,5.0,Priority
1601,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,948942,1,948942,Normal Day,16.97602474864656,0.0,0,20000,948942,E-Wallet,Vip,Surabaya,In Stock,Delivered,5.0,Yes
1663,2024-02-23,2024-06-19,Shopee,Home Living,Table Lamp,153420,2,306840,Normal Day,16.97602474864656,0.0,0,25000,306840,COD,Vip,Jakarta,In Stock,Delivered,4.0,Priority
712,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Body Lotion,115996,4,463984,Payday Sale,15.0,15.0,69598,12000,394386,Bank Transfer,New,Makassar,In Stock,Delivered,5.0,No
887,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,95455,5,477275,Mega Campaign,20.0,20.0,95455,20000,381820,Credit Card,Returning,Bekasi,In Stock,Completed,4.0,No
875,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,209035,2,418070,Normal Day,16.97602474864656,0.0,0,18000,0,Virtual Account,Returning,Surabaya,In Stock,Batal,4.2484316185696365,N
11,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Lip Tint,93441,8,747528,Mega Campaign,20.0,20.0,149506,0,598022,E-Wallet,Returning,Bandung,Preorder,Delivered,5.0,Priority
1724,2024-02-23,2024-06-19,Tokopedia,Beauty,Sunscreen,133574,3,400722,Payday Sale,15.0,15.0,60108,18000,340614,E-Wallet,New,Makassar,In Stock,Completed,5.0,No
1677,2024-09-09,2024-06-19,Tiktok Shop,Sports,Cycling Gloves,788310,1,788310,Mega Campaign,20.0,20.0,157662,12000,630648,Credit Card,Returning,Jakarta,Low Stock,Shipped,4.2484316185696365,No
283,2024-02-23,2024-06-19,Tokopedia,Fashion,Jeans,368505,2,737010,Flash Sale,10.0,10.0,73701,9000,663309,COD,Returning,Yogyakarta,Preorder,Delivered,5.0,No
1111,2024-04-21,2024-06-19,Blibli,Fashion,Jeans,391657,1,391657,Normal Day,16.97602474864656,0.0,0,0,-391657,COD,New,Jakarta,In Stock,Returned,3.0,No
292,2024-02-23,2024-06-19,Lazada,Sports,Cycling Gloves,682818,2,1365636,Payday Sale,15.0,15.0,204845,12000,1160791,Bank Transfer,New,Jakarta,Low Stock,Delivered,5.0,N
1519,2024-02-23,2024-03-09,Blibli,Home_Living,Vacuum Cleaner,495678,2,991356,Normal Day,16.97602474864656,0.0,0,25000,991356,Virtual Account,Returning,Bekasi,In Stock,Completed,4.0,No
130,2024-02-23,2024-02-26,Shopee,Sports,Yoga Mat,461805,1,461805,Mega Campaign,20.0,20.0,92361,15000,369444,Virtual Account,New,Makassar,Low Stock,Delivered,5.0,Y
1613,2024-07-26,2024-07-28,Tiktok Shop,Beauty,Face Wash,95326,5,476630,Mega Campaign,20.0,20.0,95326,0,381304,Credit Card,Returning,Medan,In Stock,Delivered,4.0,No
324,2024-09-09,2024-06-19,Shopee,Fashion,Jeans,374598,3,1123794,Normal Day,16.97602474864656,0.0,0,0,1123794,Credit Card,Returning,Bekasi,In Stock,Delivered,5.0,N
1201,2024-02-23,2024-06-19,Shopee,Electronics,Phone Charger,614503,2,1229006,Normal Day,16.97602474864656,0.0,0,0,1229006,Virtual Account,Returning,Medan,In Stock,Delivered,5.0,No
874,2024-02-23,2024-11-12,Shopee,Fashion,Women Dress,496279,3,1488837,Mega Campaign,20.0,20.0,297767,18000,1191070,E-Wallet,Returning,Surabaya,Low Stock,Delivered,4.0,Priority
989,2024-02-23,2024-06-19,Shopee,Home Living,Table Lamp,1097859,1,1097859,Normal Day,16.97602474864656,0.0,0,18000,1097859,Virtual Account,New,Surabaya,Low Stock,Delivered,4.2484316185696365,Normal
1899,2024-02-23,2024-03-28,Tiktok Shop,Home Living,Vacuum Cleaner,146852,2,293704,Normal Day,16.97602474864656,0.0,0,0,293704,Virtual Account,New,Semarang,In Stock,Delivered,4.0,No
1299,2024-02-23,2024-06-19,Blibli,Home Living,Storage Box,312941,1,312941,Flash Sale,10.0,10.0,31294,18000,281647,E-Wallet,New,Semarang,In Stock,Completed,5.0,Normal
696,2024-02-23,2024-11-17,Lazada,Home Living,Vacuum Cleaner,369651,1,369651,Normal Day,16.97602474864656,0.0,0,20000,369651,Credit Card,Returning,Makassar,In Stock,Delivered,5.0,No
1831,2024-02-23,2024-06-19,Blibli,Beauty,Lip Tint,135520,1,135520,Normal Day,16.97602474864656,0.0,0,25000,0,Virtual Account,Returning,Makassar,In Stock,Cancelled,4.2484316185696365,Normal
1798,2024-02-23,2024-06-19,Lazada,Home Living,Rice Cooker,1023723,1,1023723,Flash Sale,10.0,10.0,102372,0,921351,COD,Vip,Yogyakarta,In Stock,Completed,5.0,Priority
159,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,542908,2,1085816,Normal Day,16.97602474864656,0.0,0,15000,1085816,Credit Card,Returning,Bekasi,Preorder,Completed,4.0,Normal
1527,2024-02-23,2024-06-19,Lazada,Sports,Yoga Mat,779863,2,1559726,Payday Sale,15.0,15.0,233959,9000,1325767,Virtual Account,Returning,Surabaya,In Stock,Delivered,5.0,N
1014,2024-02-23,2024-06-19,Tiktok Shop,Sports,Dumbbell 5Kg,435477,3,1306431,Normal Day,16.97602474864656,0.0,0,20000,1306431,Virtual Account,New,Yogyakarta,In Stock,Delivered,5.0,Normal
915,2024-02-23,2024-06-19,Tiktok Shop,Sports,Skipping Rope,794038,1,794038,Normal Day,16.97602474864656,0.0,0,18000,0,E-Wallet,Returning,Bekasi,In Stock,Cancelled,4.2484316185696365,No
635,2024-02-23,2024-08-03,Tokopedia,Home Living,Rice Cooker,235449,1,235449,Payday Sale,15.0,15.0,35317,9000,200132,Virtual Account,New,Semarang,In Stock,Shipped,4.2484316185696365,No
1849,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Jeans,186266,3,558798,Flash Sale,10.0,10.0,55880,12000,502918,Credit Card,Returning,Bandung,Low Stock,Delivered,4.0,N
97,2024-02-23,2024-06-19,Lazada,Sports,Running Shoes,671718,3,2015154,Payday Sale,15.0,15.0,302273,25000,1712881,Virtual Account,New,Bekasi,In Stock,Delivered,5.0,Normal
441,2024-02-23,2024-06-19,Tiktok Shop,Home_Living,Storage Box,177306,5,886530,Mega Campaign,20.0,20.0,177306,0,709224,Credit Card,Returning,Makassar,Low Stock,Completed,4.2484316185696365,Y
974,2024-02-23,2024-06-19,Tiktok Shop,Sports,Dumbbell 5Kg,462424,1,462424,Normal Day,16.97602474864656,0.0,0,25000,462424,Credit Card,Returning,Semarang,In Stock,Completed,3.0,N
420,2024-02-23,2024-06-19,Lazada,Home Living,Blender,736985,2,1473970,Normal Day,16.97602474864656,0.0,0,12000,1473970,Virtual Account,Returning,Medan,Preorder,Delivered,4.0,Normal
1836,2024-02-23,2024-06-19,Tokopedia,Fashion,Men T-Shirt,120400,4,481600,Normal Day,16.97602474864656,0.0,0,12000,481600,E-Wallet,New,Surabaya,Low Stock,Completed,5.0,No
478,2024-02-23,2024-08-12,Shopee,Sports,Skipping Rope,582337,1,582337,Flash Sale,10.0,10.0,58234,12000,524103,Bank Transfer,Returning,Surabaya,In Stock,Delivered,4.2484316185696365,Normal
669,2024-12-11,2024-06-19,Tokopedia,Sports,Dumbbell 5Kg,163694,3,491082,Payday Sale,15.0,15.0,73662,0,417420,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,5.0,No
